model_name,threshold,single_evaluation_metric,train_distribution,test_distribution,train_win_rate,test_win_rate
V12,"[0, 0.45, 0.65, 1]",2.3546961518005713,"[64.1724793912492, 9.828788839568801, 25.998731769181994]","[66.07594936708861, 7.848101265822785, 26.075949367088608]","[68.47826086956522, 70.3225806451613, 73.65853658536585]","[67.81609195402298, 67.74193548387096, 80.58252427184466]"
V12,"[0, 0.65, 0.85, 1]",2.850252562559377,"[74.00126823081801, 14.077362079898542, 11.92136968928345]","[73.9240506329114, 15.18987341772152, 10.886075949367088]","[68.72322193658955, 69.36936936936937, 78.72340425531915]","[67.8082191780822, 78.33333333333333, 83.72093023255815]"
V12,"[0, 0.85, 1, 1]",1.3073153839758132,"[88.07863031071655, 11.92136968928345, 0]","[89.1139240506329, 10.886075949367088, 0]","[68.82649388048956, 78.72340425531915, 0]","[69.60227272727273, 83.72093023255815, 0]"
V12,"[0, 0.4, 0.65, 1]",3.6077771640435765,"[61.88966391883323, 12.111604311984783, 25.998731769181994]","[64.81012658227849, 9.113924050632912, 26.075949367088608]","[68.54508196721312, 69.63350785340315, 73.65853658536585]","[68.75, 61.111111111111114, 80.58252427184466]"
V12,"[0, 0.65, 0.9, 1]",2.1336744710677906,"[74.00126823081801, 20.291693088142043, 5.707038681039949]","[73.9240506329114, 21.012658227848103, 5.063291139240507]","[68.72322193658955, 72.5, 77.77777777777779]","[67.8082191780822, 80.72289156626506, 80.0]"
V12,"[0, 0.45, 0.7, 1]",2.19015973977577,"[64.1724793912492, 11.984781230183895, 23.8427393785669]","[66.07594936708861, 9.873417721518987, 24.050632911392405]","[68.47826086956522, 70.37037037037037, 73.93617021276596]","[67.81609195402298, 69.23076923076923, 81.05263157894737]"
V12,"[0, 0.7, 0.95, 1]",2.7579079053857094,"[76.1572606214331, 20.862396956246037, 2.9803424223208625]","[75.9493670886076, 21.772151898734176, 2.278481012658228]","[68.77601998334721, 72.64437689969606, 82.97872340425532]","[68.0, 81.3953488372093, 77.77777777777779]"
V13,"[0, 0.4, 0.45, 1]",6.519995501265009,"[30.754597336715285, 0.31705770450221943, 68.92834495878249]","[28.10126582278481, 0.5063291139240507, 71.39240506329114]","[71.54639175257732, 80.0, 69.27322907083716]","[74.77477477477478, 50.0, 69.8581560283688]"
V13,"[0, 0.45, 0.5, 1]",2.594440086120853,"[31.0716550412175, 0.4438807863031071, 68.48446417247939]","[28.607594936708864, 1.0126582278481013, 70.37974683544303]","[71.63265306122449, 57.14285714285714, 69.35185185185185]","[74.33628318584071, 50.0, 70.14388489208633]"
V13,"[0, 0.5, 0.55, 1]",9.449502517581834,"[31.51553582752061, 0.3804692454026633, 68.10399492707673]","[29.620253164556964, 0.25316455696202533, 70.12658227848101]","[71.42857142857143, 50.0, 69.45996275605214]","[73.50427350427351, 100.0, 70.03610108303249]"
V13,"[0, 0.55, 0.6, 1]",5.369766934389509,"[31.896005072923273, 0.2536461636017755, 67.85034876347495]","[29.873417721518987, 1.0126582278481013, 69.11392405063292]","[71.17296222664015, 100.0, 69.34579439252336]","[73.72881355932203, 75.0, 69.96336996336996]"
V13,"[0, 0.6, 0.65, 1]",2.2937952400927717,"[32.149651236525045, 0.7609384908053266, 67.08941027266962]","[30.886075949367086, 0.7594936708860759, 68.35443037974683]","[71.40039447731755, 58.333333333333336, 69.47069943289225]","[73.77049180327869, 66.66666666666666, 70.0]"
V13,"[0, 0.65, 0.7, 1]",3.679900936461598,"[32.910589727330375, 0.6341154090044389, 66.45529486366519]","[31.645569620253166, 0.7594936708860759, 67.59493670886076]","[71.09826589595376, 50.0, 69.65648854961832]","[73.6, 66.66666666666666, 70.0374531835206]"
V13,"[0, 0.7, 0.75, 1]",7.670189109515374,"[33.54470513633481, 0.31705770450221943, 66.13823715916297]","[32.40506329113924, 1.2658227848101267, 66.32911392405063]","[70.69943289224952, 80.0, 69.60690316395014]","[73.4375, 40.0, 70.61068702290076]"
V13,"[0, 0.75, 0.8, 1]",5.152610415576685,"[33.86176284083703, 0.570703868103995, 65.56753329105898]","[33.67088607594937, 0.5063291139240507, 65.82278481012658]","[70.78651685393258, 77.77777777777779, 69.53578336557061]","[72.18045112781954, 50.0, 70.76923076923077]"
V13,"[0, 0.8, 0.85, 1]",1.2707706229386884,"[34.43246670894103, 4.819277108433735, 60.74825618262524]","[34.177215189873415, 5.3164556962025316, 60.50632911392405]","[70.90239410681399, 80.26315789473685, 68.6847599164927]","[71.85185185185186, 76.19047619047619, 70.29288702928869]"
V13,"[0, 0.85, 0.9, 1]",3.1348301884363377,"[39.25174381737476, 1.4584654407102093, 59.28979074191503]","[39.49367088607595, 1.7721518987341773, 58.734177215189874]","[72.05169628432955, 69.56521739130434, 68.66310160427808]","[72.43589743589743, 85.71428571428571, 69.82758620689656]"
V13,"[0, 0.45, 0.5, 1]",2.594440086120853,"[31.0716550412175, 0.4438807863031071, 68.48446417247939]","[28.607594936708864, 1.0126582278481013, 70.37974683544303]","[71.63265306122449, 57.14285714285714, 69.35185185185185]","[74.33628318584071, 50.0, 70.14388489208633]"
V13,"[0, 0.5, 0.55, 1]",9.449502517581834,"[31.51553582752061, 0.3804692454026633, 68.10399492707673]","[29.620253164556964, 0.25316455696202533, 70.12658227848101]","[71.42857142857143, 50.0, 69.45996275605214]","[73.50427350427351, 100.0, 70.03610108303249]"
V13,"[0, 0.55, 0.6, 1]",5.369766934389509,"[31.896005072923273, 0.2536461636017755, 67.85034876347495]","[29.873417721518987, 1.0126582278481013, 69.11392405063292]","[71.17296222664015, 100.0, 69.34579439252336]","[73.72881355932203, 75.0, 69.96336996336996]"
V13,"[0, 0.6, 0.65, 1]",2.2937952400927717,"[32.149651236525045, 0.7609384908053266, 67.08941027266962]","[30.886075949367086, 0.7594936708860759, 68.35443037974683]","[71.40039447731755, 58.333333333333336, 69.47069943289225]","[73.77049180327869, 66.66666666666666, 70.0]"
V13,"[0, 0.65, 0.7, 1]",3.679900936461598,"[32.910589727330375, 0.6341154090044389, 66.45529486366519]","[31.645569620253166, 0.7594936708860759, 67.59493670886076]","[71.09826589595376, 50.0, 69.65648854961832]","[73.6, 66.66666666666666, 70.0374531835206]"
V13,"[0, 0.7, 0.75, 1]",7.670189109515374,"[33.54470513633481, 0.31705770450221943, 66.13823715916297]","[32.40506329113924, 1.2658227848101267, 66.32911392405063]","[70.69943289224952, 80.0, 69.60690316395014]","[73.4375, 40.0, 70.61068702290076]"
V13,"[0, 0.75, 0.8, 1]",5.152610415576685,"[33.86176284083703, 0.570703868103995, 65.56753329105898]","[33.67088607594937, 0.5063291139240507, 65.82278481012658]","[70.78651685393258, 77.77777777777779, 69.53578336557061]","[72.18045112781954, 50.0, 70.76923076923077]"
V13,"[0, 0.8, 0.85, 1]",1.2707706229386884,"[34.43246670894103, 4.819277108433735, 60.74825618262524]","[34.177215189873415, 5.3164556962025316, 60.50632911392405]","[70.90239410681399, 80.26315789473685, 68.6847599164927]","[71.85185185185186, 76.19047619047619, 70.29288702928869]"
V13,"[0, 0.85, 0.9, 1]",3.1348301884363377,"[39.25174381737476, 1.4584654407102093, 59.28979074191503]","[39.49367088607595, 1.7721518987341773, 58.734177215189874]","[72.05169628432955, 69.56521739130434, 68.66310160427808]","[72.43589743589743, 85.71428571428571, 69.82758620689656]"
V13,"[0, 0.4, 0.5, 1]",4.332290959493257,"[30.754597336715285, 0.7609384908053266, 68.48446417247939]","[28.10126582278481, 1.5189873417721518, 70.37974683544303]","[71.54639175257732, 66.66666666666666, 69.35185185185185]","[74.77477477477478, 50.0, 70.14388489208633]"
V13,"[0, 0.5, 0.6, 1]",2.7473071620793292,"[31.51553582752061, 0.6341154090044389, 67.85034876347495]","[29.620253164556964, 1.2658227848101267, 69.11392405063292]","[71.42857142857143, 70.0, 69.34579439252336]","[73.50427350427351, 80.0, 69.96336996336996]"
V13,"[0, 0.6, 0.7, 1]",2.8999041092319087,"[32.149651236525045, 1.3950538998097652, 66.45529486366519]","[30.886075949367086, 1.5189873417721518, 67.59493670886076]","[71.40039447731755, 54.54545454545454, 69.65648854961832]","[73.77049180327869, 66.66666666666666, 70.0374531835206]"
V13,"[0, 0.7, 0.8, 1]",6.9941806526812496,"[33.54470513633481, 0.8877615726062142, 65.56753329105898]","[32.40506329113924, 1.7721518987341773, 65.82278481012658]","[70.69943289224952, 78.57142857142857, 69.53578336557061]","[73.4375, 42.857142857142854, 70.76923076923077]"
V13,"[0, 0.8, 0.9, 1]",0.7548872054821105,"[34.43246670894103, 6.2777425491439445, 59.28979074191503]","[34.177215189873415, 7.088607594936709, 58.734177215189874]","[70.90239410681399, 77.77777777777779, 68.66310160427808]","[71.85185185185186, 78.57142857142857, 69.82758620689656]"
V13,"[0, 0.45, 0.55, 1]",2.3936224690766683,"[31.0716550412175, 0.8243500317057704, 68.10399492707673]","[28.607594936708864, 1.2658227848101267, 70.12658227848101]","[71.63265306122449, 53.84615384615385, 69.45996275605214]","[74.33628318584071, 60.0, 70.03610108303249]"
V13,"[0, 0.55, 0.65, 1]",1.6348163385282724,"[31.896005072923273, 1.014584654407102, 67.08941027266962]","[29.873417721518987, 1.7721518987341773, 68.35443037974683]","[71.17296222664015, 68.75, 69.47069943289225]","[73.72881355932203, 71.42857142857143, 70.0]"
V13,"[0, 0.65, 0.75, 1]",2.672593029525213,"[32.910589727330375, 0.9511731135066582, 66.13823715916297]","[31.645569620253166, 2.0253164556962027, 66.32911392405063]","[71.09826589595376, 60.0, 69.60690316395014]","[73.6, 50.0, 70.61068702290076]"
V13,"[0, 0.75, 0.85, 1]",1.659104262599966,"[33.86176284083703, 5.389980976537729, 60.74825618262524]","[33.67088607594937, 5.822784810126582, 60.50632911392405]","[70.78651685393258, 80.0, 68.6847599164927]","[72.18045112781954, 73.91304347826086, 70.29288702928869]"
V13,"[0, 0.85, 0.95, 1]",2.3484445244089853,"[39.25174381737476, 3.2339885859226376, 57.514267596702595]","[39.49367088607595, 5.063291139240507, 55.44303797468354]","[72.05169628432955, 56.86274509803921, 69.34950385887542]","[72.43589743589743, 65.0, 70.77625570776256]"
V13,"[0, 0.4, 0.55, 1]",2.179906390882123,"[30.754597336715285, 1.14140773620799, 68.10399492707673]","[28.10126582278481, 1.7721518987341773, 70.12658227848101]","[71.54639175257732, 61.111111111111114, 69.45996275605214]","[74.77477477477478, 57.14285714285714, 70.03610108303249]"
V13,"[0, 0.55, 0.7, 1]",2.573921521821865,"[31.896005072923273, 1.6487000634115407, 66.45529486366519]","[29.873417721518987, 2.5316455696202533, 67.59493670886076]","[71.17296222664015, 61.53846153846154, 69.65648854961832]","[73.72881355932203, 70.0, 70.0374531835206]"
V13,"[0, 0.7, 0.85, 1]",3.208698198532856,"[33.54470513633481, 5.707038681039949, 60.74825618262524]","[32.40506329113924, 7.088607594936709, 60.50632911392405]","[70.69943289224952, 80.0, 68.6847599164927]","[73.4375, 67.85714285714286, 70.29288702928869]"
V13,"[0, 0.85, 1.0, 1]",0.41269706696104197,"[39.25174381737476, 60.74825618262524, 0]","[39.49367088607595, 60.50632911392405, 0]","[72.05169628432955, 68.6847599164927, 0]","[72.43589743589743, 70.29288702928869, 0]"
V13,"[0, 0.45, 0.6, 1]",1.7016850363675977,"[31.0716550412175, 1.077996195307546, 67.85034876347495]","[28.607594936708864, 2.278481012658228, 69.11392405063292]","[71.63265306122449, 64.70588235294117, 69.34579439252336]","[74.33628318584071, 66.66666666666666, 69.96336996336996]"
V13,"[0, 0.6, 0.75, 1]",1.7691394121720656,"[32.149651236525045, 1.7121116043119846, 66.13823715916297]","[30.886075949367086, 2.7848101265822782, 66.32911392405063]","[71.40039447731755, 59.25925925925925, 69.60690316395014]","[73.77049180327869, 54.54545454545454, 70.61068702290076]"
V13,"[0, 0.75, 0.9, 1]",0.8604184284736965,"[33.86176284083703, 6.8484464172479385, 59.28979074191503]","[33.67088607594937, 7.59493670886076, 58.734177215189874]","[70.78651685393258, 77.77777777777779, 68.66310160427808]","[72.18045112781954, 76.66666666666667, 69.82758620689656]"
V13,"[0, 0.4, 0.6, 1]",2.2830126943932583,"[30.754597336715285, 1.3950538998097652, 67.85034876347495]","[28.10126582278481, 2.7848101265822782, 69.11392405063292]","[71.54639175257732, 68.18181818181817, 69.34579439252336]","[74.77477477477478, 63.63636363636363, 69.96336996336996]"
V13,"[0, 0.6, 0.8, 1]",2.695571724445375,"[32.149651236525045, 2.28281547241598, 65.56753329105898]","[30.886075949367086, 3.2911392405063293, 65.82278481012658]","[71.40039447731755, 63.888888888888886, 69.53578336557061]","[73.77049180327869, 53.84615384615385, 70.76923076923077]"
V13,"[0, 0.8, 1.0, 1]",0.44890136447220874,"[34.43246670894103, 65.56753329105898, 0]","[34.177215189873415, 65.82278481012658, 0]","[70.90239410681399, 69.53578336557061, 0]","[71.85185185185186, 70.76923076923077, 0]"
V13,"[0, 0.45, 0.65, 1]",2.1264586750277545,"[31.0716550412175, 1.8389346861128724, 67.08941027266962]","[28.607594936708864, 3.0379746835443036, 68.35443037974683]","[71.63265306122449, 62.06896551724138, 69.47069943289225]","[74.33628318584071, 66.66666666666666, 70.0]"
V13,"[0, 0.65, 0.85, 1]",2.7303033474213443,"[32.910589727330375, 6.3411540900443875, 60.74825618262524]","[31.645569620253166, 7.848101265822785, 60.50632911392405]","[71.09826589595376, 77.0, 68.6847599164927]","[73.6, 67.74193548387096, 70.29288702928869]"
V13,"[0, 0.85, 1, 1]",0.41269706696104197,"[39.25174381737476, 60.74825618262524, 0]","[39.49367088607595, 60.50632911392405, 0]","[72.05169628432955, 68.6847599164927, 0]","[72.43589743589743, 70.29288702928869, 0]"
V13,"[0, 0.4, 0.65, 1]",1.5807524473988401,"[30.754597336715285, 2.155992390615092, 67.08941027266962]","[28.10126582278481, 3.5443037974683547, 68.35443037974683]","[71.54639175257732, 64.70588235294117, 69.47069943289225]","[74.77477477477478, 64.28571428571429, 70.0]"
V13,"[0, 0.65, 0.9, 1]",1.9774350821471733,"[32.910589727330375, 7.7996195307545975, 59.28979074191503]","[31.645569620253166, 9.620253164556962, 58.734177215189874]","[71.09826589595376, 75.60975609756098, 68.66310160427808]","[73.6, 71.05263157894737, 69.82758620689656]"
V13,"[0, 0.45, 0.7, 1]",2.617503776640577,"[31.0716550412175, 2.4730500951173116, 66.45529486366519]","[28.607594936708864, 3.79746835443038, 67.59493670886076]","[71.63265306122449, 58.97435897435898, 69.65648854961832]","[74.33628318584071, 66.66666666666666, 70.0374531835206]"
V13,"[0, 0.7, 0.95, 1]",2.59185014969318,"[33.54470513633481, 8.941027266962587, 57.514267596702595]","[32.40506329113924, 12.151898734177214, 55.44303797468354]","[70.69943289224952, 71.63120567375887, 69.34950385887542]","[73.4375, 66.66666666666666, 70.77625570776256]"
V14,"[0, 0.4, 0.45, 1]",7.4343060347178795,"[4.375396322130628, 0.4438807863031071, 95.18072289156626]","[3.5443037974683547, 0.25316455696202533, 96.20253164556962]","[50.72463768115942, 71.42857142857143, 70.88607594936708]","[64.28571428571429, 100.0, 71.3157894736842]"
V14,"[0, 0.45, 0.5, 1]",6.54125147675773,"[4.819277108433735, 0.570703868103995, 94.61001902346227]","[3.79746835443038, 1.5189873417721518, 94.68354430379748]","[52.63157894736842, 55.55555555555556, 70.97855227882037]","[66.66666666666666, 33.33333333333333, 71.92513368983957]"
V14,"[0, 0.5, 0.55, 1]",14.72872087037178,"[5.389980976537729, 1.014584654407102, 93.59543436905517]","[5.3164556962025316, 0.25316455696202533, 94.43037974683544]","[52.94117647058824, 81.25, 70.86720867208672]","[57.14285714285714, 0.0, 72.11796246648794]"
V14,"[0, 0.55, 0.6, 1]",4.830254903798251,"[6.404565630944832, 2.8535193405199744, 90.74191502853519]","[5.5696202531645564, 4.050632911392405, 90.37974683544304]","[57.42574257425742, 77.77777777777779, 70.64989517819707]","[54.54545454545454, 56.25, 72.82913165266106]"
V14,"[0, 0.6, 0.65, 1]",5.146008999203497,"[9.258084971464807, 5.7704502219403935, 84.9714648065948]","[9.620253164556962, 4.810126582278481, 85.56962025316456]","[63.6986301369863, 64.83516483516483, 71.04477611940298]","[55.26315789473685, 84.21052631578947, 72.18934911242604]"
V14,"[0, 0.65, 0.7, 1]",2.5981747300965052,"[15.0285351934052, 5.897273303741281, 79.07419150285352]","[14.430379746835442, 5.063291139240507, 80.50632911392405]","[64.13502109704642, 60.215053763440864, 71.85244587008822]","[64.91228070175438, 50.0, 73.58490566037736]"
V14,"[0, 0.7, 0.75, 1]",1.3023187606652276,"[20.92580849714648, 27.901077996195305, 51.17311350665821]","[19.49367088607595, 28.607594936708864, 51.89873417721519]","[63.030303030303024, 75.45454545454545, 69.88847583643123]","[61.038961038961034, 76.10619469026548, 72.1951219512195]"
V14,"[0, 0.75, 0.8, 1]",1.2021174705407383,"[48.82688649334179, 44.26125554850983, 6.911857958148383]","[48.10126582278481, 45.56962025316456, 6.329113924050633]","[70.12987012987013, 71.77650429799426, 57.798165137614674]","[70.0, 74.44444444444444, 56.00000000000001]"
V14,"[0, 0.8, 0.85, 1]",7.355830310979972,"[93.08814204185161, 2.219403931515536, 4.692454026632848]","[93.67088607594937, 1.5189873417721518, 4.810126582278481]","[70.91280653950953, 65.71428571428571, 54.054054054054056]","[72.16216216216216, 33.33333333333333, 63.1578947368421]"
V14,"[0, 0.85, 0.9, 1]",6.146428020125841,"[95.30754597336716, 1.14140773620799, 3.551046290424857]","[95.18987341772151, 1.0126582278481013, 3.79746835443038]","[70.791749833666, 44.44444444444444, 57.14285714285714]","[71.54255319148936, 25.0, 73.33333333333333]"
V14,"[0, 0.45, 0.5, 1]",6.54125147675773,"[4.819277108433735, 0.570703868103995, 94.61001902346227]","[3.79746835443038, 1.5189873417721518, 94.68354430379748]","[52.63157894736842, 55.55555555555556, 70.97855227882037]","[66.66666666666666, 33.33333333333333, 71.92513368983957]"
V14,"[0, 0.5, 0.55, 1]",14.72872087037178,"[5.389980976537729, 1.014584654407102, 93.59543436905517]","[5.3164556962025316, 0.25316455696202533, 94.43037974683544]","[52.94117647058824, 81.25, 70.86720867208672]","[57.14285714285714, 0.0, 72.11796246648794]"
V14,"[0, 0.55, 0.6, 1]",4.830254903798251,"[6.404565630944832, 2.8535193405199744, 90.74191502853519]","[5.5696202531645564, 4.050632911392405, 90.37974683544304]","[57.42574257425742, 77.77777777777779, 70.64989517819707]","[54.54545454545454, 56.25, 72.82913165266106]"
V14,"[0, 0.6, 0.65, 1]",5.146008999203497,"[9.258084971464807, 5.7704502219403935, 84.9714648065948]","[9.620253164556962, 4.810126582278481, 85.56962025316456]","[63.6986301369863, 64.83516483516483, 71.04477611940298]","[55.26315789473685, 84.21052631578947, 72.18934911242604]"
V14,"[0, 0.65, 0.7, 1]",2.5981747300965052,"[15.0285351934052, 5.897273303741281, 79.07419150285352]","[14.430379746835442, 5.063291139240507, 80.50632911392405]","[64.13502109704642, 60.215053763440864, 71.85244587008822]","[64.91228070175438, 50.0, 73.58490566037736]"
V14,"[0, 0.7, 0.75, 1]",1.3023187606652276,"[20.92580849714648, 27.901077996195305, 51.17311350665821]","[19.49367088607595, 28.607594936708864, 51.89873417721519]","[63.030303030303024, 75.45454545454545, 69.88847583643123]","[61.038961038961034, 76.10619469026548, 72.1951219512195]"
V14,"[0, 0.75, 0.8, 1]",1.2021174705407383,"[48.82688649334179, 44.26125554850983, 6.911857958148383]","[48.10126582278481, 45.56962025316456, 6.329113924050633]","[70.12987012987013, 71.77650429799426, 57.798165137614674]","[70.0, 74.44444444444444, 56.00000000000001]"
V14,"[0, 0.8, 0.85, 1]",7.355830310979972,"[93.08814204185161, 2.219403931515536, 4.692454026632848]","[93.67088607594937, 1.5189873417721518, 4.810126582278481]","[70.91280653950953, 65.71428571428571, 54.054054054054056]","[72.16216216216216, 33.33333333333333, 63.1578947368421]"
V14,"[0, 0.85, 0.9, 1]",6.146428020125841,"[95.30754597336716, 1.14140773620799, 3.551046290424857]","[95.18987341772151, 1.0126582278481013, 3.79746835443038]","[70.791749833666, 44.44444444444444, 57.14285714285714]","[71.54255319148936, 25.0, 73.33333333333333]"
V14,"[0, 0.4, 0.5, 1]",5.968783367959294,"[4.375396322130628, 1.014584654407102, 94.61001902346227]","[3.5443037974683547, 1.7721518987341773, 94.68354430379748]","[50.72463768115942, 62.5, 70.97855227882037]","[64.28571428571429, 42.857142857142854, 71.92513368983957]"
V14,"[0, 0.5, 0.6, 1]",5.499942035527214,"[5.389980976537729, 3.868103994927077, 90.74191502853519]","[5.3164556962025316, 4.30379746835443, 90.37974683544304]","[52.94117647058824, 78.68852459016394, 70.64989517819707]","[57.14285714285714, 52.94117647058824, 72.82913165266106]"
V14,"[0, 0.6, 0.7, 1]",2.9872017179217707,"[9.258084971464807, 11.667723525681675, 79.07419150285352]","[9.620253164556962, 9.873417721518987, 80.50632911392405]","[63.6986301369863, 62.5, 71.85244587008822]","[55.26315789473685, 66.66666666666666, 73.58490566037736]"
V14,"[0, 0.7, 0.8, 1]",1.6176667711284232,"[20.92580849714648, 72.16233354470513, 6.911857958148383]","[19.49367088607595, 74.17721518987341, 6.329113924050633]","[63.030303030303024, 73.19859402460457, 57.798165137614674]","[61.038961038961034, 75.0853242320819, 56.00000000000001]"
V14,"[0, 0.8, 0.9, 1]",7.931455007845203,"[93.08814204185161, 3.3608116677235254, 3.551046290424857]","[93.67088607594937, 2.5316455696202533, 3.79746835443038]","[70.91280653950953, 58.490566037735846, 57.14285714285714]","[72.16216216216216, 30.0, 73.33333333333333]"
V14,"[0, 0.45, 0.55, 1]",10.126338408379599,"[4.819277108433735, 1.5852885225110969, 93.59543436905517]","[3.79746835443038, 1.7721518987341773, 94.43037974683544]","[52.63157894736842, 72.0, 70.86720867208672]","[66.66666666666666, 28.57142857142857, 72.11796246648794]"
V14,"[0, 0.55, 0.65, 1]",1.3342793578557341,"[6.404565630944832, 8.623969562460369, 84.9714648065948]","[5.5696202531645564, 8.860759493670885, 85.56962025316456]","[57.42574257425742, 69.11764705882352, 71.04477611940298]","[54.54545454545454, 71.42857142857143, 72.18934911242604]"
V14,"[0, 0.65, 0.75, 1]",0.8583655197552913,"[15.0285351934052, 33.79835129993659, 51.17311350665821]","[14.430379746835442, 33.67088607594937, 51.89873417721519]","[64.13502109704642, 72.79549718574108, 69.88847583643123]","[64.91228070175438, 72.18045112781954, 72.1951219512195]"
V14,"[0, 0.75, 0.85, 1]",2.052698693371113,"[48.82688649334179, 46.480659480025366, 4.692454026632848]","[48.10126582278481, 47.08860759493671, 4.810126582278481]","[70.12987012987013, 71.48703956343793, 54.054054054054056]","[70.0, 73.11827956989248, 63.1578947368421]"
V14,"[0, 0.85, 0.95, 1]",9.722571495176384,"[95.30754597336716, 2.7266962587190866, 1.9657577679137603]","[95.18987341772151, 2.7848101265822782, 2.0253164556962027]","[70.791749833666, 60.46511627906976, 45.16129032258064]","[71.54255319148936, 45.45454545454545, 87.5]"
V14,"[0, 0.4, 0.55, 1]",8.47612019241944,"[4.375396322130628, 2.029169308814204, 93.59543436905517]","[3.5443037974683547, 2.0253164556962027, 94.43037974683544]","[50.72463768115942, 71.875, 70.86720867208672]","[64.28571428571429, 37.5, 72.11796246648794]"
V14,"[0, 0.55, 0.7, 1]",1.5571404684971635,"[6.404565630944832, 14.521242866201648, 79.07419150285352]","[5.5696202531645564, 13.924050632911392, 80.50632911392405]","[57.42574257425742, 65.50218340611353, 71.85244587008822]","[54.54545454545454, 63.63636363636363, 73.58490566037736]"
V14,"[0, 0.7, 0.85, 1]",2.538612077953066,"[20.92580849714648, 74.38173747622068, 4.692454026632848]","[19.49367088607595, 75.69620253164557, 4.810126582278481]","[63.030303030303024, 72.97527706734867, 54.054054054054056]","[61.038961038961034, 74.24749163879598, 63.1578947368421]"
V14,"[0, 0.85, 1.0, 1]",1.6816648586504463,"[95.30754597336716, 4.692454026632848, 0]","[95.18987341772151, 4.810126582278481, 0]","[70.791749833666, 54.054054054054056, 0]","[71.54255319148936, 63.1578947368421, 0]"
V14,"[0, 0.45, 0.6, 1]",7.8117461409528675,"[4.819277108433735, 4.438807863031072, 90.74191502853519]","[3.79746835443038, 5.822784810126582, 90.37974683544304]","[52.63157894736842, 75.71428571428571, 70.64989517819707]","[66.66666666666666, 47.82608695652174, 72.82913165266106]"
V14,"[0, 0.6, 0.75, 1]",2.4945485376727325,"[9.258084971464807, 39.568801521876985, 51.17311350665821]","[9.620253164556962, 38.48101265822785, 51.89873417721519]","[63.6986301369863, 71.63461538461539, 69.88847583643123]","[55.26315789473685, 73.68421052631578, 72.1951219512195]"
V14,"[0, 0.75, 0.9, 1]",3.172994888001689,"[48.82688649334179, 47.622067216233354, 3.551046290424857]","[48.10126582278481, 48.10126582278481, 3.79746835443038]","[70.12987012987013, 70.83888149134488, 57.14285714285714]","[70.0, 72.10526315789474, 73.33333333333333]"
V14,"[0, 0.4, 0.6, 1]",7.241918306533839,"[4.375396322130628, 4.882688649334179, 90.74191502853519]","[3.5443037974683547, 6.075949367088607, 90.37974683544304]","[50.72463768115942, 75.32467532467533, 70.64989517819707]","[64.28571428571429, 50.0, 72.82913165266106]"
V14,"[0, 0.6, 0.8, 1]",2.297663329435428,"[9.258084971464807, 83.83005707038681, 6.911857958148383]","[9.620253164556962, 84.05063291139241, 6.329113924050633]","[63.6986301369863, 71.70953101361573, 57.798165137614674]","[55.26315789473685, 74.09638554216868, 56.00000000000001]"
V14,"[0, 0.8, 1.0, 1]",0.7021681380771341,"[93.08814204185161, 6.911857958148383, 0]","[93.67088607594937, 6.329113924050633, 0]","[70.91280653950953, 57.798165137614674, 0]","[72.16216216216216, 56.00000000000001, 0]"
V14,"[0, 0.45, 0.65, 1]",3.750463554319678,"[4.819277108433735, 10.209258084971465, 84.9714648065948]","[3.79746835443038, 10.632911392405063, 85.56962025316456]","[52.63157894736842, 69.56521739130434, 71.04477611940298]","[66.66666666666666, 64.28571428571429, 72.18934911242604]"
V14,"[0, 0.65, 0.85, 1]",1.9611282026608547,"[15.0285351934052, 80.27901077996195, 4.692454026632848]","[14.430379746835442, 80.75949367088607, 4.810126582278481]","[64.13502109704642, 72.03791469194313, 54.054054054054056]","[64.91228070175438, 72.72727272727273, 63.1578947368421]"
V14,"[0, 0.85, 1, 1]",1.6816648586504463,"[95.30754597336716, 4.692454026632848, 0]","[95.18987341772151, 4.810126582278481, 0]","[70.791749833666, 54.054054054054056, 0]","[71.54255319148936, 63.1578947368421, 0]"
V14,"[0, 0.4, 0.65, 1]",3.4824021199986963,"[4.375396322130628, 10.653138871274571, 84.9714648065948]","[3.5443037974683547, 10.886075949367088, 85.56962025316456]","[50.72463768115942, 69.64285714285714, 71.04477611940298]","[64.28571428571429, 65.11627906976744, 72.18934911242604]"
V14,"[0, 0.65, 0.9, 1]",3.108196542643543,"[15.0285351934052, 81.42041851616995, 3.551046290424857]","[14.430379746835442, 81.77215189873418, 3.79746835443038]","[64.13502109704642, 71.65109034267913, 57.14285714285714]","[64.91228070175438, 72.13622291021672, 73.33333333333333]"
V14,"[0, 0.45, 0.7, 1]",4.182689276725718,"[4.819277108433735, 16.106531388712746, 79.07419150285352]","[3.79746835443038, 15.69620253164557, 80.50632911392405]","[52.63157894736842, 66.14173228346458, 71.85244587008822]","[66.66666666666666, 59.67741935483871, 73.58490566037736]"
V14,"[0, 0.7, 0.95, 1]",7.981206434278869,"[20.92580849714648, 77.10843373493977, 1.9657577679137603]","[19.49367088607595, 78.48101265822784, 2.0253164556962027]","[63.030303030303024, 72.5328947368421, 45.16129032258064]","[61.038961038961034, 73.22580645161291, 87.5]"
